"filename", "language", "Markdown", "C++", "CMake", "YAML", "Dart", "Ruby", "Swift", "XML", "JSON", "SVG", "comment", "blank", "total"
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/down_auto.dart", "Dart", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 6, 109
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/down_down.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 6, 133
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/down_left.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/down_right.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/down_up.dart", "Dart", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 6, 143
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/left_auto.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 6, 105
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/left_down.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/left_left.dart", "Dart", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 6, 143
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/left_right.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 6, 133
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/left_up.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/right_auto.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 6, 105
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/right_down.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/right_left.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 6, 133
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/right_right.dart", "Dart", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 6, 143
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/right_up.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/up_auto.dart", "Dart", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 6, 109
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/up_down.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 6, 133
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/up_left.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/up_right.dart", "Dart", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 6, 89
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/lines/up_up.dart", "Dart", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 6, 143
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/node.dart", "Dart", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 12, 93
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/lib/stages/scheme_stage.dart", "Dart", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 9, 17, 166
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/scheme/pubspec.yaml", "YAML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 32, 10, 59
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/CHANGELOG.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/README.md", "Markdown", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/analysis_options.yaml", "YAML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 5
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/figure.dart", "Dart", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 6, 22
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconic.dart", "Dart", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 7, 38
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconic_grid.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/air_conditioner.dart", "Dart", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 6, 55
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/arrow.dart", "Dart", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 11, 85
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/bar.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 10, 60
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/blinds.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/bra.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/button.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/chandelier.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 7, 68
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/curtains.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 47
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/delay.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/device.dart", "Dart", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 8, 34
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/drop.dart", "Dart", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 8, 51
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/filter.dart", "Dart", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 12, 142
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/heater.dart", "Dart", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/led.dart", "Dart", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 7, 62
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/minus.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/mixer.dart", "Dart", 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 12, 96
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/plus.dart", "Dart", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 7, 31
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/projector.dart", "Dart", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 8, 69
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/qf.dart", "Dart", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 33
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/screen.dart", "Dart", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/shutter.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 10, 64
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/sp.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 9, 59
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/spot.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 7, 60
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/temperature_sensor.dart", "Dart", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 7, 44
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/track.dart", "Dart", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 47
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/iconics/triangle.dart", "Dart", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 12, 90
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/lib/figures/label.dart", "Dart", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 5, 30
"/Users/evgenygazdovsky/workspace/reacthome-studio/packages/ui_kit/pubspec.yaml", "YAML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 32, 9, 54
"Total", "-", 10, 561, 467, 86, 6751, 32, 44, 343, 68, 312, 405, 1164, 10243
